NumeroSiret	RaisonSocial	NatureActivité	CodeActivité	AdresseRue	AdresseCodePostale	AdresseVille	AdresseCodeInsee	AdresseGeoLat	AdresseGeoLong	ProjetCodeRegion	ProjetRegion	ProjetCodedepartement	ProjetDepartement	ProjetArrondissement	ProjetCodeArrondissement	ProjetCodeCanton	ProjetCanton	ProjetCodeCommune	ProjetCommune	ProjetGeoLong	ProjetGeoLat	Dossier	PO	Projet	EtatStatus	EtatDossierPaye	EtatDossierSolde	DateDepotDossier	MoisDepotDossier	AnneeDepotDossier	DateLimiteDebutReal	DateLimiteFinReal	MoisFinReal	AnneeFinReal	DatePremierComite	MoisPremierComite	AnneePremierComite	MontantGlobal	DepenseEligibleProgramme	DepenseTotalProgrammeUE	DepenseTotalProgrammeEtat	DepenseTotalProgrammeRegion	DepenseTotalProgrammeDepartement	DepenseTotalProgrammeAutrePublic	DepenseTotalProgrammeCperEtat	DepenseTotalProgrammeCperRegion	PaiementTotalUE	PaiementTotalEtat	PaiementTotalRegion	PaiementTotalDepartement	PaiementTotalAutrePublic	PaiementTotalPrive	PaiementTotal	PaiementTotalValideAC	FIN
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	4	SAINT-MALO	96	SAINT-MALO	35288	SAINT-MALO	0	0	36039	Fonds Social Européen 	Marché n°2012-90242-01 - Prestation Orientation Professionnelle - Français Langue étrangère - Lot n° POP FLE 11 - Saint-Malo - CLPS	Programmé	N	N	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	39553.92	19776.96	0	0	0	0	0	0	1977.7	0	0	0	0	0	1977.7	3955.39	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	2	REDON	28	REDON	35236	REDON	0	0	36040	Fonds Social Européen 	Marché n°2012-90236-01 - Prestation d'Orientation Professionnelle, Français Langue Etrangère - Lot n° POP FLE 05 - Redon - CLPS	Programmé	O	O	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	39553.92	19776.96	0	0	0	0	0	0	15780.37	0	0	0	0	0	15780.37	3955.39	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	0	0	0	0	0	0	36041	Fonds Social Européen 	Marché n° 2012-90243-01 - Prestation Orientation Professionnelle - Français Langue étrangère - Lot n° POP FLE 12- Quimper- CLPS	Programmé	N	N	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	45662.4	22831.2	0	0	0	0	0	0	2283.12	0	0	0	0	0	2283.12	4566.24	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	2	GUINGAMP	16	GUINGAMP	22070	GUINGAMP	0	0	36043	Fonds Social Européen 	Marché n° 2012-90244-01 - Prestation Orientation Professionnelle - Français Langue étrangère Lot n° POP FLE 13 - Guingamp - CLPS	Programmé	O	O	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	39553.92	19776.96	0	0	0	0	0	0	18067.08	0	0	0	0	0	18067.08	36134.15	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	99	VITRE	35360	VITRE	0	0	36044	Fonds Social Européen 	Marché n°2012-90237-01 - Prestation d'Orientation Professionnelle, Français Langue Etrangère - Lot n° POP FLE 06 - Vitré - CLPS	Programmé	O	O	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	39553.92	19776.96	0	0	0	0	0	0	17830.16	0	0	0	0	0	17830.17	35660.33	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	1	FOUGERES	97	FOUGERES	35115	FOUGERES	0	0	36045	Fonds Social Européen 	Marché n°2012-90238-01 - Prestation d'Orientation Professionnelle, Français Langue Etrangère - Lot n° POP FLE 07 - Fougères - CLPS	Programmé	O	O	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	45662.4	22831.2	0	0	0	0	0	0	16276.74	0	0	0	0	0	16276.74	32553.49	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	1	LORIENT	98	LORIENT	56121	LORIENT	0	0	36045	Fonds Social Européen 	Marché n°2012-90245-01 - Prestation Orientation Professionnelle - Français Langue étrangère- Lot n° POP FLE 14 - Lorient- CLPS	Programmé	N	N	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	79107.84	39553.92	0	0	0	0	0	0	3955.39	0	0	0	0	0	3955.39	7910.78	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	99	SAINT-BRIEUC	22278	SAINT-BRIEUC	0	0	36046	Fonds Social Européen 	Marché n°2012-90240-01 - Prestation d'Orientation Professionnelle, Français Langue Etrangère - Lot n° POP FLE 09 - Saint Brieuc - CLPS	Programmé	N	N	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	79107.84	39553.92	0	0	0	0	0	0	3955.39	0	0	0	0	0	3955.39	7910.78	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	1	BREST	99	BREST	29019	BREST	0	0	36047	Fonds Social Européen 	Marché n° 2012-90247-01 - Prestation Orientation Professionnelle - Français Langue étrangère- Lot n° POP FLE 16 -  Brest - CLPS	Programmé	O	O	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	91324.8	45662.4	0	0	0	0	0	0	43921.52	0	0	0	0	0	43921.52	87843.04	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	1	DINAN	98	DINAN	22050	DINAN	0	0	36048	Fonds Social Européen 	Marché n°2012-90241-01 - Prestation d'Orientation Professionnelle, Français Langue Etrangère - Lot n° POP FLE 10 - Dinan - CLPS	Programmé	N	N	30/05/2013	05	2013	12/06/2013	28/04/2015	04	2015	30/05/2013	05	2013	3548002.01	39553.92	19776.96	0	0	0	0	0	0	1977.7	0	0	0	0	0	1977.7	3955.39	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	4	SAINT-MALO	9	COMBOURG	35085	COMBOURG	0	0	35289	Fonds Social Européen 	Marché n° 2013-15411-00 - Technicien(ne) supérieur(e) en conduite de système d'exploitation - Lot 2 - COMBOURG - CPSA COMBOURG	Programmé	O	O	21/02/2013	02	2013	19/04/2013	27/03/2015	03	2015	28/03/2013	03	2013	1529332.03	114957.63	57478.82	0	0	0	0	0	0	57478.82	0	0	0	0	0	57478.82	114957.63	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	4	SAINT-MALO	9	COMBOURG	35085	COMBOURG	0	0	35290	Fonds Social Européen 	Marché n° 2012-90271-01 - Conduite de projets et développement durable - Lot 2 - COMBOURG - CPSA COMBOURG	Programmé	O	O	21/02/2013	02	2013	19/04/2013	30/01/2015	01	2015	28/03/2013	03	2013	1529332.03	55517.6	27758.8	0	0	0	0	0	0	25776.03	0	0	0	0	0	25776.03	51552.05	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	4	SAINT-MALO	9	COMBOURG	35085	COMBOURG	0	0	35291	Fonds Social Européen 	Marché n° 2012-90272-01 - Technicien(ne) supérieur(e) en aménagements paysagers - Lot 4 - COMBOURG - CPSA COMBOURG	Programmé	O	O	21/02/2013	02	2013	19/04/2013	27/02/2015	02	2015	28/03/2013	03	2013	1529332.03	119149.98	59574.99	0	0	0	0	0	0	59574.99	0	0	0	0	0	59575	119149.98	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	35292	Fonds Social Européen 	Marché n° 2013-15405-00 - Technicien(ne) audiovisuel qualifié(e) - Lot 5 - RENNES - ESRA BRETAGNE	Programmé	O	O	21/02/2013	02	2013	19/04/2013	24/03/2015	03	2015	28/03/2013	03	2013	1529332.03	61841.03	30920.51	0	0	0	0	0	0	28711.9	0	0	0	0	0	28711.91	57423.81	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	3	VANNES	99	VANNES	56260	VANNES	0	0	35293	Fonds Social Européen 	Marché n° 2013-15409-00 - Technicien(ne) technico-commercial(e) - Lot 6 - VANNES - CLPS	Programmé	N	N	21/02/2013	02	2013	19/04/2013	05/08/2015	08	2015	28/03/2013	03	2013	1529332.03	73499.81	36749.9	0	0	0	0	0	0	1837.49	0	0	0	0	0	1837.49	3674.99	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	3	MORLAIX	22	MORLAIX	29151	MORLAIX	0	0	35295	Fonds Social Européen 	Marché n°2012-90274-01 - Technico-commercial(e) - Lot 7 - MORLAIX - AFPA BRETAGNE	Programmé	N	N	28/03/2013	03	2013	05/04/2013	19/08/2015	08	2015	28/03/2013	03	2013	1529332.03	54464.2	27232.1	0	0	0	0	0	0	2723.21	0	0	0	0	0	2723.21	5446.42	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	49	LANGUEUX	22106	LANGUEUX	0	0	35296	Fonds Social Européen 	Marché n°2012-90273-01 - Manager(euse) d'univers marchand - Lot 6 - LANGUEUX - AFPA BRETAGNE	Programmé	N	N	28/03/2013	03	2013	05/04/2013	23/06/2015	06	2015	28/03/2013	03	2013	1529332.03	54464.2	27232.1	0	0	0	0	0	0	2723.21	0	0	0	0	0	2723.21	5446.42	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	47	BRUZ	35047	BRUZ	0	0	35297	Fonds Social Européen 	Marché n° 2013-15402-00 - Qualiticien(ne) - Lot 8 - Bruz - DIAFOR	Programmé	O	O	21/02/2013	02	2013	19/04/2013	04/04/2015	04	2015	28/03/2013	03	2013	1529332.03	58198.36	29099.18	0	0	0	0	0	0	29099.18	0	0	0	0	0	29099.18	58198.36	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	1	BREST	21	LESNEVEN	29124	LESNEVEN	0	0	35298	Fonds Social Européen 	Marché n° 2013-15413-00 - Technicien(ne) supérieur(e) agroalimentaire - Lot 9 - LESNEVEN - AGROTEHC FORMATIONS	Programmé	N	N	21/02/2013	02	2013	19/04/2013	27/03/2015	03	2015	28/03/2013	03	2013	1529332.03	71234.38	35617.19	0	0	0	0	0	0	1780.86	0	0	0	0	0	1780.87	3561.72	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	47	BRUZ	35206	NOYAL-CHATILLON-SUR-SEICHE	0	0	35298	Fonds Social Européen 	Marché n° 2012-90484-01 - Concepteur(trice) développeur(euse) informatique - Lot 10 - NOYAL-CHATILLON - ENI - ECOLE INFORMATIQUE	Programmé	N	N	21/02/2013	02	2013	19/04/2013	28/07/2015	07	2015	28/03/2013	03	2013	1529332.03	102942.22	51471.11	0	0	0	0	0	0	5147.11	0	0	0	0	0	5147.11	10294.22	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	47	BRUZ	35047	BRUZ	0	0	35299	Fonds Social Européen 	Marché n° 2013-15403-00- Technicien(ne) supérieur(e) en informatique - Lot 11  - BRUZ - DIAFOR	Programmé	O	O	21/02/2013	02	2013	19/04/2013	20/03/2015	03	2015	28/03/2013	03	2013	1529332.03	94911.71	47455.86	0	0	0	0	0	0	44489.86	0	0	0	0	0	44489.87	88979.73	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	Plusieurs départements	0	Plusieurs arrondissements	0	Plusieurs cantons	0	Plusieurs communes	0	0	35300	Fonds Social Européen 	Marché n°2012-90302-01 - Développeur(euse) logiciel - Lot 11 - RENNES, SAINT-BRIEUC - AFPA BRETAGNE	Programmé	N	N	28/03/2013	03	2013	05/04/2013	13/07/2015	07	2015	28/03/2013	03	2013	1529332.03	95990.72	47995.35	0	0	0	0	0	0	4799.54	0	0	0	0	0	4799.54	9599.08	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	99	SAINT-BRIEUC	22278	SAINT-BRIEUC	0	0	35301	Fonds Social Européen 	Marché n°2012-90303-01 - Technicien(ne) supérieur(e) en réseaux informatiques et télécommunication - Lot 13 - SAINT-BRIEUC - AFPA BRETAGNE	Programmé	N	N	28/03/2013	03	2013	05/04/2013	19/07/2015	07	2015	28/03/2013	03	2013	1529332.03	90773.68	45386.84	0	0	0	0	0	0	4538.68	0	0	0	0	0	4538.68	9077.36	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	35302	Fonds Social Européen 	Marché n°2012-90277-01 - Gérant(e) en restauration collective - Lot 14 - RENNES - AFPA BRETAGNE	Programmé	N	N	28/03/2013	03	2013	05/04/2013	09/06/2015	06	2015	28/03/2013	03	2013	1529332.03	104637.64	52318.82	0	0	0	0	0	0	5231.88	0	0	0	0	0	5231.88	10463.76	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	35303	Fonds Social Européen 	Marché n°2012-90278-01 - Conseiller(ere) en insertion professionnelle - Lot 15 - RENNES - AFPA BRETAGNE	Programmé	N	N	28/03/2013	03	2013	05/04/2013	26/05/2015	05	2015	28/03/2013	03	2013	1529332.03	94511.41	47255.71	0	0	0	0	0	0	4725.57	0	0	0	0	0	4725.58	9451.14	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	Plusieurs départements	0	Plusieurs arrondissements	0	Plusieurs cantons	0	Plusieurs communes	0	0	35304	Fonds Social Européen 	Marché n°2012-90279-01 - Formateur(trice)s professionnel(le)s d'adultes- Lot 16 - RENNES, SAINT-BRIEUC, BREST - AFPA BRETAGNE	Programmé	N	N	28/03/2013	03	2013	05/04/2013	10/08/2015	08	2015	28/03/2013	03	2013	1529332.03	202524.46	101262.23	0	0	0	0	0	0	10126.22	0	0	0	0	0	10126.22	20252.45	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	35305	Fonds Social Européen 	Marché n°2012-90304-01 - Technicien(ne)s supérieur[e]s en méthode logistique- Lot 17 - RENNES - AFPA BRETAGNE	Programmé	N	N	28/03/2013	03	2013	05/04/2013	01/06/2015	06	2015	28/03/2013	03	2013	1529332.03	79713.02	39856.51	0	0	0	0	0	0	3985.65	0	0	0	0	0	3985.65	7971.3	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	3	VANNES	99	VANNES	56260	VANNES	0	0	34164	Fonds Social Européen 	Marché n° 2012-90203-00 -  Plate-forme d'Orientation Professionnelle - Lot n° POP 01 - Vannes - AMISEP	Programmé	O	O	14/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	213362.1	106681.05	0	0	0	0	0	0	106681.05	0	0	0	0	0	106681.05	213362.1	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	34166	Fonds Social Européen 	Marché n° 2012-90226-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 19 - Lannion et Paimpol - AMISEP	Programmé	O	O	14/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	202716.36	101358.18	0	0	0	0	0	0	101358.18	0	0	0	0	0	101358.18	202716.36	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	2	PONTIVY	26	PONTIVY	56178	PONTIVY	0	0	34167	Fonds Social Européen 	Marché n° 2012-90211-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 02 - Pontivy - AMISEP	Programmé	O	O	14/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	172747.26	86373.63	0	0	0	0	0	0	86373.63	0	0	0	0	0	86373.63	172747.26	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34168	Fonds Social Européen 	Marché n° 2012-90216-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 07 - Rennes - CLPS	Abandonné / Déprogrammé	O	N	13/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	34169	Fonds Social Européen 	Marché n° 2012-90217-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 08 - Vallons de Vilaine - IBEP	Programmé	O	O	14/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	63167.58	31583.79	0	0	0	0	0	0	31583.79	0	0	0	0	0	31583.79	63167.58	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	3	MORLAIX	22	MORLAIX	29151	MORLAIX	0	0	34170	Fonds Social Européen 	Marché n° 2012-90227-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 20 - Morlaix - AMISEP	Programmé	O	O	14/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	175842.58	87921.29	0	0	0	0	0	0	87921.29	0	0	0	0	0	87921.29	175842.58	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	1	LORIENT	98	LORIENT	56121	LORIENT	0	0	34171	Fonds Social Européen 	Marché n° 2012-90228-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 21 - Lorient - IBEP	Programmé	O	O	14/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	325966.41	162983.21	0	0	0	0	0	0	162983.21	0	0	0	0	0	162983.21	325966.41	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	34172	Fonds Social Européen 	Marché n° 2012-90212-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 03 - Centre Bretagne - ADALEA	Abandonné / Déprogrammé	O	N	13/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	34173	Fonds Social Européen 	Marché n° 2012-90221-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 12 - Centre Ouest Bretagne - Groupement Solidaire Greta Bretagne Occidentale - AFPA	Programmé	O	O	12/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	216052.2	108026.1	0	0	0	0	0	0	108026.1	0	0	0	0	0	108026.1	216052.2	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	3	VANNES	23	PLOERMEL	56165	PLOERMEL	0	0	34173	Fonds Social Européen 	Marché n° 2012-90213-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 04 - Ploërmel - AMISEP	Programmé	O	O	14/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	93986.68	46993.34	0	0	0	0	0	0	46993.34	0	0	0	0	0	46993.34	93986.68	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	18	LAMBALLE	22093	LAMBALLE	0	0	34175	Fonds Social Européen 	Marché n°2012-90222-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 13 - Lamballe - CLPS	Programmé	O	O	13/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	75940.2	37970.1	0	0	0	0	0	0	37970.1	0	0	0	0	0	37970.1	75940.2	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	1	LORIENT	2	AURAY	56007	AURAY	0	0	34176	Fonds Social Européen 	Marché n° 2012-90214-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 05 - Auray - AMISEP	Programmé	O	O	14/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	101322.4	50661.2	0	0	0	0	0	0	50661.2	0	0	0	0	0	50661.2	101322.4	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	1	DINAN	98	DINAN	22050	DINAN	0	0	34177	Fonds Social Européen 	Marché n° 2012-90223-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 14 - Dinan - CLPS	Programmé	O	O	13/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	177811.2	88905.6	0	0	0	0	0	0	88905.6	0	0	0	0	0	88905.6	177811.2	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	34178	Fonds Social Européen 	Marché n° 2012-90215-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 06 - Brocéliande - CLPS	Programmé	O	O	13/03/2012	03	2012	16/07/2012	28/04/2014	04	2014	29/11/2012	11	2012	3199407.75	26535.6	13267.8	0	0	0	0	0	0	13267.8	0	0	0	0	0	13267.8	26535.6	0
